Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
-----------------------------------------------
                0.00    0.00       1/1           makeinx_ [735]
[732]    0.0    0.00    0.00       1         inxdat_ [732]
-----------------------------------------------
                0.00    0.00       1/1           ecce_print2 [690]
[733]    0.0    0.00    0.00       1         ma_typename [733]
-----------------------------------------------
                0.00    0.00       1/1           blkpair_ [324]
[734]    0.0    0.00    0.00       1         make_nblock1_back_ [734]
-----------------------------------------------
                0.00    0.00       1/1           texas_init_ [96]
[735]    0.0    0.00    0.00       1         makeinx_ [735]
                0.00    0.00       1/1           inxdat_ [732]
-----------------------------------------------
                0.00    0.00       1/1           texas_init_ [96]
[736]    0.0    0.00    0.00       1         makenuc_ [736]
-----------------------------------------------
                0.00    0.00       1/1           scf_ [5]
[737]    0.0    0.00    0.00       1         movecs_ecce_ [737]
                0.00    0.00       2/2           ecce_print_control_ [654]
-----------------------------------------------
                0.00    0.00       1/1           MAIN__ [1]
[738]    0.0    0.00    0.00       1         movecs_ecce_print_on_ [738]
-----------------------------------------------
                0.00    0.00       1/1           mxinit_ [528]
[739]    0.0    0.00    0.00       1         mxclock_ [739]
-----------------------------------------------
                0.00    0.00       1/1           xlmcoeff_ [788]
[740]    0.0    0.00    0.00       1         nwints_xlm_norm_ [740]
-----------------------------------------------
                0.00    0.00       1/1           MAIN__ [1]
[741]    0.0    0.00    0.00       1         nxtask_init_ [741]
                0.00    0.00       1/347         rtdb_get_ [457]
-----------------------------------------------
                0.00    0.00       1/1           atomd_ [340]
[742]    0.0    0.00    0.00       1         oeigd_ [742]
-----------------------------------------------
                0.00    0.00       1/1           atomd_ [340]
[743]    0.0    0.00    0.00       1         outpud_ [743]
-----------------------------------------------
                0.00    0.00       1/1           rohf_ [11]
[744]    0.0    0.00    0.00       1         output_ [744]
-----------------------------------------------
                0.00    0.00       1/1           MAIN__ [1]
[745]    0.0    0.00    0.00       1         perfm_end_ [745]
-----------------------------------------------
                0.00    0.00       1/1           MAIN__ [1]
[746]    0.0    0.00    0.00       1         perfm_start_ [746]
-----------------------------------------------
                0.00    0.00       1/1           texas_init_ [96]
[747]    0.0    0.00    0.00       1         print_texas_nbas_ [747]
-----------------------------------------------
                0.00    0.00       1/1           MAIN__ [1]
[748]    0.0    0.00    0.00       1         pstat_terminate_ [748]
-----------------------------------------------
                0.00    0.00       1/1           blinx_ [97]
[749]    0.0    0.00    0.00       1         retinall_ [749]
-----------------------------------------------
                0.00    0.00       1/1           rohf_ [11]
[750]    0.0    0.00    0.00       1         rohf_init_ [750]
-----------------------------------------------
                0.00    0.00       1/1           rohf_ [11]
[751]    0.0    0.00    0.00       1         rohf_tidy_ [751]
-----------------------------------------------
                0.00    0.00       1/1           rtdb_close_ [753]
[752]    0.0    0.00    0.00       1         rtdb_close [752]
                0.00    0.00       1/636         verify_parallel_access [449]
                0.00    0.00       1/1           rtdb_seq_close [757]
                0.00    0.00       1/728         rtdb_broadcast [443]
-----------------------------------------------
                0.00    0.00       1/1           MAIN__ [1]
[753]    0.0    0.00    0.00       1         rtdb_close_ [753]
                0.00    0.00       1/591         fortchar_to_string [451]
                0.00    0.00       1/1           rtdb_close [752]
-----------------------------------------------
                0.00    0.00       1/1           MAIN__ [1]
[754]    0.0    0.00    0.00       1         rtdb_init_ [754]
-----------------------------------------------
                0.00    0.00       1/1           rtdb_open_ [756]
[755]    0.0    0.00    0.00       1         rtdb_open [755]
                0.00    0.00       2/728         rtdb_broadcast [443]
                0.00    0.00       1/636         verify_parallel_access [449]
                0.00    0.00       1/1           rtdb_seq_open [758]
-----------------------------------------------
                0.00    0.00       1/1           MAIN__ [1]
[756]    0.0    0.00    0.00       1         rtdb_open_ [756]
                0.00    0.00       2/591         fortchar_to_string [451]
                0.00    0.00       1/1           rtdb_open [755]
-----------------------------------------------
                0.00    0.00       1/1           rtdb_close [752]
[757]    0.0    0.00    0.00       1         rtdb_seq_close [757]
                0.00    0.00       1/1154        check_handle [430]
                0.00    0.00       1/5           hdbm_close [613]
                0.00    0.00       1/1           hdbm_file_compress [716]
-----------------------------------------------
                0.00    0.00       1/1           rtdb_open [755]
[758]    0.0    0.00    0.00       1         rtdb_seq_open [758]
                0.00    0.00       1/5           hdbm_open [614]
-----------------------------------------------
                0.00    0.00       1/1           scf_ [5]
[759]    0.0    0.00    0.00       1         scf_pstat_init_ [759]
                0.00    0.00       1/347         rtdb_get_ [457]
-----------------------------------------------
                0.00    0.00       1/1           scf_ [5]
[760]    0.0    0.00    0.00       1         scf_pstat_print_ [760]
-----------------------------------------------
                0.00    0.00       1/1           scf_ [5]
[761]    0.0    0.00    0.00       1         schwarz_tidy_ [761]
-----------------------------------------------
